canonical_player_id,season,fpl_id,fc_id,fpl_name,fpl_web_name,matched_fc_name,team_id,match_confidence,mapping_method
1044,2023-24,190,N/A,Abdul Rahman Baba,Baba,Abdul Rahman Baba,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1045,2023-24,191,242578,BenoÃ®t Badiashile,B.Badiashile,Benoît Badiashile,7,EXACT,Deterministic Normalized Name Match
1046,2023-24,192,204246,Marcus Bettinelli,Bettinelli,Marcus Bettinelli,7,EXACT,Deterministic Normalized Name Match
1047,2023-24,194,230918,Trevoh Chalobah,Chalobah,Trevoh Chalobah,7,EXACT,Deterministic Normalized Name Match
1048,2023-24,195,229984,Ben Chilwell,Chilwell,Ben Chilwell,7,EXACT,Deterministic Normalized Name Match
1049,2023-24,196,259356,Carney Chukwuemeka,Chukwuemeka,Carney Chukwuemeka,7,EXACT,Deterministic Normalized Name Match
1050,2023-24,197,262859,Levi Colwill,Colwill,Levi Colwill,7,EXACT,Deterministic Normalized Name Match
1051,2023-24,198,N/A,Marc Cucurella Saseta,Cucurella,Marc Cucurella Saseta,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1052,2023-24,199,247090,Enzo FernÃ¡ndez,Enzo,Enzo Fernández,7,EXACT,Deterministic Normalized Name Match
1053,2023-24,201,248695,Wesley Fofana,W.Fofana,Wesley Fofana,7,EXACT,Deterministic Normalized Name Match
1054,2023-24,202,238216,Conor Gallagher,Gallagher,Conor Gallagher,7,EXACT,Deterministic Normalized Name Match
1055,2023-24,203,259307,Malo Gusto,Gusto,Malo Gusto,7,EXACT,Deterministic Normalized Name Match
1056,2023-24,206,211514,Reece James,James,Reece James,7,EXACT,Deterministic Normalized Name Match
1057,2023-24,207,N/A,Romelu Lukaku Bolingoli,Lukaku,Romelu Lukaku Bolingoli,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1058,2023-24,208,254796,Noni Madueke,Madueke,Noni Madueke,7,EXACT,Deterministic Normalized Name Match
1059,2023-24,210,N/A,Mykhailo Mudryk,Mudryk,Mykhailo Mudryk,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1060,2023-24,211,259197,Nicolas Jackson,N.Jackson,Nicolas Jackson,7,EXACT,Deterministic Normalized Name Match
1061,2023-24,212,232411,Christopher Nkunku,Nkunku,Christopher Nkunku,7,EXACT,Deterministic Normalized Name Match
1062,2023-24,213,227796,Christian Pulisic,Pulisic,Christian Pulisic,7,EXACT,Deterministic Normalized Name Match
1063,2023-24,214,235454,Malang Sarr,M.Sarr,Malang Sarr,7,EXACT,Deterministic Normalized Name Match
1064,2023-24,215,N/A,Gabriel SÅonina,Slonina,Gabriel SÅonina,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1065,2023-24,216,202652,Raheem Sterling,Sterling,Raheem Sterling,7,EXACT,Deterministic Normalized Name Match
1066,2023-24,217,N/A,Thiago Emiliano da Silva,T.Silva,Thiago Emiliano da Silva,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1067,2023-24,218,N/A,Hakim Ziyech,Ziyech,Hakim Ziyech,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1068,2023-24,362,257534,Cole Palmer,Palmer,Cole Palmer,7,EXACT,Deterministic Normalized Name Match
1069,2023-24,589,272829,Ãngelo Gabriel Borges Damaceno,Ãngelo,Ângelo,7,HIGH_CONFIDENCE,Deterministic Normalized Name Match
1070,2023-24,609,248465,Ian Maatsen,Maatsen,Ian Maatsen,7,EXACT,Deterministic Normalized Name Match
1071,2023-24,611,229942,Axel Disasi,Disasi,Axel Disasi,7,EXACT,Deterministic Normalized Name Match
1072,2023-24,613,257084,Lesley Ugochukwu,Ugochukwu,Lesley Ugochukwu,7,EXACT,Deterministic Normalized Name Match
1073,2023-24,623,265777,Mason Burstow,Burstow,Mason Burstow,7,EXACT,Deterministic Normalized Name Match
1074,2023-24,659,261375,Lucas BergstrÃ¶m,BergstrÃ¶m,Lucas Bergström,7,EXACT,Deterministic Normalized Name Match
1075,2023-24,667,N/A,RomÃ©o Lavia,Lavia,RomÃ©o Lavia,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1076,2023-24,671,272777,Bashir Humphreys,Humphreys,Bashir Humphreys,7,EXACT,Deterministic Normalized Name Match
1077,2023-24,677,N/A,Deivid Washington de Souza EugÃªnio,Deivid,Deivid Washington de Souza EugÃªnio,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1078,2023-24,680,277904,Eddie Beach,Beach,Eddie Beach,7,EXACT,Deterministic Normalized Name Match
1079,2023-24,681,270039,Diego Manuel Jadon da Silva Moreira,Diego Moreira,Diego Moreira,7,HIGH_CONFIDENCE,Deterministic Normalized Name Match
1080,2023-24,687,269626,ÄorÄe PetroviÄ,PetroviÄ,Đorđe Petrović,7,EXACT,Deterministic Normalized Name Match
1081,2023-24,716,278286,Alfie Gilchrist,Gilchrist,Alfie Gilchrist,7,EXACT,Deterministic Normalized Name Match
1082,2023-24,717,N/A,Ronnie Stutter,Stutter,Ronnie Stutter,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1083,2023-24,718,N/A,Alex Matos,Matos,Alex Matos,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1084,2023-24,723,N/A,Josh Brooking,Brooking,Josh Brooking,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1085,2023-24,758,279546,Leo Castledine,Castledine,Leo Castledine,7,EXACT,Deterministic Normalized Name Match
1086,2023-24,791,273883,Cesare Casadei,Casadei,Cesare Casadei,7,EXACT,Deterministic Normalized Name Match
1087,2023-24,819,275244,IshÃ© Samuels-Smith,Samuels-Smith,Ishé Samuels-Smith,7,EXACT,Deterministic Normalized Name Match
1088,2023-24,820,N/A,Ollie Harrison,Harrison,Ollie Harrison,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1089,2023-24,830,N/A,Jimi Tauriainen,Tauriainen,Jimi Tauriainen,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1090,2023-24,838,71651,Josh Acheampong,Acheampong,Josh Acheampong,7,EXACT,Deterministic Normalized Name Match
1091,2023-24,847,257126,Teddy Sharman-Lowe,Sharman-Lowe,Teddy Sharman-Lowe,7,EXACT,Deterministic Normalized Name Match
1092,2023-24,851,71998,Tyrique George,George,Tyrique George,7,EXACT,Deterministic Normalized Name Match
1093,2023-24,852,N/A,Kiano Dyer,Dyer,Kiano Dyer,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1094,2023-24,858,N/A,Ted Curd,Curd,Ted Curd,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1095,2023-24,859,278007,Zak Sturge,Sturge,Zak Sturge,7,EXACT,Deterministic Normalized Name Match
1096,2023-24,7,228295,Rob Holding,Holding,Rob Holding,8,EXACT,Deterministic Normalized Name Match
1097,2023-24,219,259205,Naouirou Ahamada,Ahamada,Naouirou Ahamada,8,EXACT,Deterministic Normalized Name Match
1098,2023-24,220,224221,Joachim Andersen,Andersen,Joachim Andersen,8,EXACT,Deterministic Normalized Name Match
1099,2023-24,221,197756,Jordan Ayew,J.Ayew,Jordan Ayew,8,EXACT,Deterministic Normalized Name Match
1100,2023-24,222,190456,Nathaniel Clyne,Clyne,Nathaniel Clyne,8,EXACT,Deterministic Normalized Name Match
1101,2023-24,223,242619,Cheick DoucourÃ©,C.DoucourÃ©,Cheick Doucouré,8,EXACT,Deterministic Normalized Name Match
1102,2023-24,224,N/A,Malcolm Ebiowei,Ebiowei,Malcolm Ebiowei,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1103,2023-24,225,233866,Odsonne Edouard,Edouard,Odsonne Edouard,8,EXACT,Deterministic Normalized Name Match
1104,2023-24,226,235794,Eberechi Eze,Eze,Eberechi Eze,8,EXACT,Deterministic Normalized Name Match
1105,2023-24,227,N/A,Vicente Guaita,Guaita,Vicente Guaita,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1106,2023-24,228,241159,Marc GuÃ©hi,GuÃ©hi,Marc Guéhi,8,EXACT,Deterministic Normalized Name Match
1107,2023-24,229,206516,Will Hughes,Hughes,Will Hughes,8,EXACT,Deterministic Normalized Name Match
1108,2023-24,230,206075,Sam Johnstone,Johnstone,Sam Johnstone,8,EXACT,Deterministic Normalized Name Match
1109,2023-24,231,N/A,Jefferson Lerma SolÃ­s,Lerma,Jefferson Lerma SolÃ­s,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1110,2023-24,232,236461,Jean-Philippe Mateta,Mateta,Jean-Philippe Mateta,8,EXACT,Deterministic Normalized Name Match
1111,2023-24,233,203824,Remi Matthews,Matthews,Remi Matthews,8,EXACT,Deterministic Normalized Name Match
1112,2023-24,234,240947,Tyrick Mitchell,Mitchell,Tyrick Mitchell,8,EXACT,Deterministic Normalized Name Match
1113,2023-24,235,253510,Jake O'Brien,O'Brien,Jake O'Brien,8,EXACT,Deterministic Normalized Name Match
1114,2023-24,236,247827,Michael Olise,Olise,Michael Olise,8,EXACT,Deterministic Normalized Name Match
1115,2023-24,237,265793,Luke Plange,Plange,Luke Plange,8,EXACT,Deterministic Normalized Name Match
1116,2023-24,238,250954,Chris Richards,C.Richards,Chris Richards,8,EXACT,Deterministic Normalized Name Match
1117,2023-24,239,N/A,Jairo Riedewald,Riedewald,Jairo Riedewald,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1118,2023-24,240,200759,Jeffrey Schlupp,Schlupp,Jeffrey Schlupp,8,EXACT,Deterministic Normalized Name Match
1119,2023-24,241,N/A,James Tomkins,Tomkins,James Tomkins,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1120,2023-24,242,N/A,Joel Ward,Ward,Joel Ward,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1121,2023-24,243,271191,Joe Whitworth,Whitworth,Joe Whitworth,8,EXACT,Deterministic Normalized Name Match
1122,2023-24,385,233306,Dean Henderson,Henderson,Dean Henderson,8,EXACT,Deterministic Normalized Name Match
1123,2023-24,615,N/A,Matheus FranÃ§a de Oliveira,Matheus FranÃ§a,Matheus FranÃ§a de Oliveira,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1124,2023-24,657,264035,Jesurun Rak-Sakyi,Rak-Sakyi,Jesurun Rak-Sakyi,8,EXACT,Deterministic Normalized Name Match
1125,2023-24,658,273464,John-Kymani Gordon,Gordon,John-Kymani Gordon,8,EXACT,Deterministic Normalized Name Match
1126,2023-24,720,278254,Ademola Ola-Adebomi,Ola-Adebomi,Ademola Ola-Adebomi,8,EXACT,Deterministic Normalized Name Match
1127,2023-24,721,273693,David Ozoh,Ozoh,David Ozoh,8,EXACT,Deterministic Normalized Name Match
1128,2023-24,724,N/A,Jadan Raymond,Raymond,Jadan Raymond,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1129,2023-24,763,267476,Tayo Adaramola,Adaramola,Tayo Adaramola,8,EXACT,Deterministic Normalized Name Match
1130,2023-24,792,237646,Daniel MuÃ±oz,MuÃ±oz,Daniel Muñoz,8,EXACT,Deterministic Normalized Name Match
1131,2023-24,807,259240,Adam Wharton,Wharton,Adam Wharton,8,EXACT,Deterministic Normalized Name Match
1132,2023-24,821,N/A,Franco Umeh-Chibueze,Umeh-Chibueze,Franco Umeh-Chibueze,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1133,2023-24,825,N/A,Kaden Rodney,Rodney,Kaden Rodney,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1134,2023-24,842,N/A,Roshaun Mathurin,Mathurin,Roshaun Mathurin,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1135,2023-24,244,273998,AndrÃ© Tavares Gomes,AndrÃ© Gomes,André Gomes,9,HIGH_CONFIDENCE,Deterministic Normalized Name Match
1136,2023-24,245,247649,Jarrad Branthwaite,Branthwaite,Jarrad Branthwaite,9,EXACT,Deterministic Normalized Name Match
1137,2023-24,246,221479,Dominic Calvert-Lewin,Calvert-Lewin,Dominic Calvert-Lewin,9,EXACT,Deterministic Normalized Name Match
1138,2023-24,247,N/A,Seamus Coleman,Coleman,Seamus Coleman,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1139,2023-24,248,N/A,Dele Alli,Dele,Dele Alli,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1140,2023-24,249,208135,Abdoulaye DoucourÃ©,A.Doucoure,Abdoulaye Doucouré,9,EXACT,Deterministic Normalized Name Match
1141,2023-24,250,243657,James Garner,Garner,James Garner,9,EXACT,Deterministic Normalized Name Match
1142,2023-24,251,214947,Jean-Philippe Gbamin,Gbamin,Jean-Philippe Gbamin,9,EXACT,Deterministic Normalized Name Match
1143,2023-24,252,225793,Ben Godfrey,Godfrey,Ben Godfrey,9,EXACT,Deterministic Normalized Name Match
1144,2023-24,253,220633,Demarai Gray,Gray,Demarai Gray,9,EXACT,Deterministic Normalized Name Match
1145,2023-24,254,76411,Idrissa Gueye,Gana,Idrissa Gueye,9,EXACT,Deterministic Normalized Name Match
1146,2023-24,257,207599,Michael Keane,Keane,Michael Keane,9,EXACT,Deterministic Normalized Name Match
1147,2023-24,259,243282,Dwight McNeil,McNeil,Dwight McNeil,9,EXACT,Deterministic Normalized Name Match
1148,2023-24,260,N/A,Vitalii Mykolenko,Mykolenko,Vitalii Mykolenko,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1149,2023-24,261,257057,Amadou Onana,Onana,Amadou Onana,9,EXACT,Deterministic Normalized Name Match
1150,2023-24,262,257896,Nathan Patterson,Patterson,Nathan Patterson,9,EXACT,Deterministic Normalized Name Match
1151,2023-24,263,204935,Jordan Pickford,Pickford,Jordan Pickford,9,EXACT,Deterministic Normalized Name Match
1152,2023-24,264,251198,Ellis Simms,Simms,Ellis Simms,9,EXACT,Deterministic Normalized Name Match
1153,2023-24,265,202695,James Tarkowski,Tarkowski,James Tarkowski,9,EXACT,Deterministic Normalized Name Match
1154,2023-24,266,N/A,JoÃ£o Neves VirgÃ­nia,J.Virginia,JoÃ£o Neves VirgÃ­nia,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1155,2023-24,579,N/A,Andy Lonergan,Lonergan,Andy Lonergan,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1156,2023-24,588,152908,Ashley Young,Young,Ashley Young,9,EXACT,Deterministic Normalized Name Match
1157,2023-24,601,N/A,Arnaut Danjuma Groeneveld,Danjuma,Arnaut Danjuma Groeneveld,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1158,2023-24,624,264039,Lewis Dobbin,Dobbin,Lewis Dobbin,9,EXACT,Deterministic Normalized Name Match
1159,2023-24,645,N/A,Youssef Ramalho Chermiti,Y. Chermiti,Youssef Ramalho Chermiti,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1160,2023-24,649,N/A,Thomas Cannon,Cannon,Thomas Cannon,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1161,2023-24,650,N/A,Tyler Onyango,Onyango,Tyler Onyango,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1162,2023-24,661,232080,Jack Harrison,Harrison,Jack Harrison,9,EXACT,Deterministic Normalized Name Match
1163,2023-24,691,251892,Norberto Bercique Gomes Betuncal,Beto,Beto,9,HIGH_CONFIDENCE,Deterministic Normalized Name Match
1164,2023-24,719,N/A,Mackenzie Hunt,Hunt,Mackenzie Hunt,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1165,2023-24,760,279625,Jenson Metcalfe,Metcalfe,Jenson Metcalfe,9,EXACT,Deterministic Normalized Name Match
1166,2023-24,761,N/A,Elijah Campbell,Campbell,Elijah Campbell,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1167,2023-24,841,266871,Lewis Warrington,Warrington,Lewis Warrington,9,EXACT,Deterministic Normalized Name Match
1168,2023-24,863,N/A,Billy Crellin,Crellin,Billy Crellin,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1169,2023-24,193,256268,Armando Broja,Broja,Armando Broja,10,EXACT,Deterministic Normalized Name Match
1170,2023-24,256,213655,Alex Iwobi,Iwobi,Alex Iwobi,10,EXACT,Deterministic Normalized Name Match
1171,2023-24,267,N/A,Andreas Hoelgebaum Pereira,Andreas,Andreas Hoelgebaum Pereira,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1172,2023-24,268,195202,Tom Cairney,Cairney,Tom Cairney,10,EXACT,Deterministic Normalized Name Match
1173,2023-24,269,N/A,Ivan Neves Abreu Cavaleiro,I.Cavaleiro,Ivan Neves Abreu Cavaleiro,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1174,2023-24,270,203502,Bobby De Cordova-Reid,De Cordova-Reid,Bobby De Cordova-Reid,10,EXACT,Deterministic Normalized Name Match
1175,2023-24,271,231633,Issa Diop,Diop,Issa Diop,10,EXACT,Deterministic Normalized Name Match
1176,2023-24,272,241825,Tyrese Francois,Francois,Tyrese Francois,10,EXACT,Deterministic Normalized Name Match
1177,2023-24,273,N/A,Anthony Knockaert,Knockaert,Anthony Knockaert,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1178,2023-24,274,203485,Terence Kongolo,Kongolo,Terence Kongolo,10,EXACT,Deterministic Normalized Name Match
1179,2023-24,275,192563,Bernd Leno,Leno,Bernd Leno,10,EXACT,Deterministic Normalized Name Match
1180,2023-24,276,236699,SaÅ¡a LukiÄ,LukiÄ,Saša Lukić,10,EXACT,Deterministic Normalized Name Match
1181,2023-24,277,210625,Kevin Mbabu,Mbabu,Kevin Mbabu,10,EXACT,Deterministic Normalized Name Match
1182,2023-24,278,N/A,Aleksandar MitroviÄ,MitroviÄ,Aleksandar MitroviÄ,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1183,2023-24,279,N/A,Rodrigo Muniz Carvalho,Muniz,Rodrigo Muniz Carvalho,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1184,2023-24,280,N/A,JoÃ£o Palhinha GonÃ§alves,J.Palhinha,JoÃ£o Palhinha GonÃ§alves,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1185,2023-24,281,198261,Tim Ream,Ream,Tim Ream,10,EXACT,Deterministic Normalized Name Match
1186,2023-24,282,205990,Harrison Reed,Reed,Harrison Reed,10,EXACT,Deterministic Normalized Name Match
1187,2023-24,283,229348,Antonee Robinson,Robinson,Antonee Robinson,10,EXACT,Deterministic Normalized Name Match
1188,2023-24,284,222951,Marek RodÃ¡k,RodÃ¡k,Marek Rodák,10,EXACT,Deterministic Normalized Name Match
1189,2023-24,285,216266,Kenny Tete,Tete,Kenny Tete,10,EXACT,Deterministic Normalized Name Match
1190,2023-24,286,222104,Tosin Adarabioyo,Tosin,Tosin Adarabioyo,10,EXACT,Deterministic Normalized Name Match
1191,2023-24,287,N/A,Carlos VinÃ­cius Alves Morais,VinÃ­cius,Carlos VinÃ­cius Alves Morais,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1192,2023-24,288,220710,Harry Wilson,Wilson,Harry Wilson,10,EXACT,Deterministic Normalized Name Match
1193,2023-24,558,204838,RaÃºl JimÃ©nez,RaÃºl,Raúl Jiménez,10,EXACT,Deterministic Normalized Name Match
1194,2023-24,591,N/A,Willian Borges da Silva,Willian,Willian Borges da Silva,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1195,2023-24,610,241436,Calvin Bassey,Bassey,Calvin Bassey,10,EXACT,Deterministic Normalized Name Match
1196,2023-24,625,279008,Luc De Fougerolles,De Fougerolles,Luc De Fougerolles,10,EXACT,Deterministic Normalized Name Match
1197,2023-24,651,255206,Jay Stansfield,Stansfield,Jay Stansfield,10,EXACT,Deterministic Normalized Name Match
1198,2023-24,652,N/A,Matthew Dibley-Dias,Dibley-Dias,Matthew Dibley-Dias,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1199,2023-24,662,193177,Adama TraorÃ©,Adama,Adama Traoré,10,EXACT,Deterministic Normalized Name Match
1200,2023-24,683,270937,Luke Harris,Harris,Luke Harris,10,EXACT,Deterministic Normalized Name Match
1201,2023-24,688,222501,Timothy Castagne,Castagne,Timothy Castagne,10,EXACT,Deterministic Normalized Name Match
1202,2023-24,692,241076,Steven Benda,Benda,Steven Benda,10,EXACT,Deterministic Normalized Name Match
1203,2023-24,707,N/A,FodÃ© Ballo-TourÃ©,Ballo-TourÃ©,FodÃ© Ballo-TourÃ©,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1204,2023-24,732,279007,Devan Tanton,Tanton,Devan Tanton,10,EXACT,Deterministic Normalized Name Match
1205,2023-24,796,N/A,Kristian Sekularac,Sekularac,Kristian Sekularac,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1206,2023-24,810,185422,Joshua King,King,Joshua King,10,EXACT,Deterministic Normalized Name Match
1207,2023-24,289,253216,AdriÃ¡n San Miguel del Castillo,AdriÃ¡n,Adrián,11,HIGH_CONFIDENCE,Deterministic Normalized Name Match
1208,2023-24,290,231281,Trent Alexander-Arnold,Alexander-Arnold,Trent Alexander-Arnold,11,EXACT,Deterministic Normalized Name Match
1209,2023-24,291,N/A,Alisson Ramses Becker,A.Becker,Alisson Ramses Becker,11,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1210,2023-24,292,271975,Stefan Bajcetic,Bajcetic,Stefan Bajcetic,11,EXACT,Deterministic Normalized Name Match
1211,2023-24,293,N/A,Darwin NÃºÃ±ez Ribeiro,Darwin,Darwin NÃºÃ±ez Ribeiro,11,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1212,2023-24,294,N/A,Diogo Teixeira da Silva,Diogo J.,Diogo Teixeira da Silva,11,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1213,2023-24,295,246174,Harvey Elliott,Elliott,Harvey Elliott,11,EXACT,Deterministic Normalized Name Match
1214,2023-24,296,209499,Fabio Henrique Tavares,Fabinho,Fabinho,11,HIGH_CONFIDENCE,Deterministic Normalized Name Match
1215,2023-24,297,242516,Cody Gakpo,Gakpo,Cody Gakpo,11,EXACT,Deterministic Normalized Name Match
1216,2023-24,298,225100,Joe Gomez,Gomez,Joe Gomez,11,EXACT,Deterministic Normalized Name Match
1217,2023-24,299,183711,Jordan Henderson,Henderson,Jordan Henderson,11,EXACT,Deterministic Normalized Name Match
1218,2023-24,300,242434,Curtis Jones,Jones,Curtis Jones,11,EXACT,Deterministic Normalized Name Match
1219,2023-24,301,240913,Caoimhin Kelleher,Kelleher,Caoimhin Kelleher,11,EXACT,Deterministic Normalized Name Match
1220,2023-24,302,237678,Ibrahima KonatÃ©,KonatÃ©,Ibrahima Konaté,11,EXACT,Deterministic Normalized Name Match
1221,2023-24,303,241084,Luis DÃ­az,Luis DÃ­az,Luis Díaz,11,EXACT,Deterministic Normalized Name Match
1222,2023-24,304,239837,Alexis Mac Allister,Mac Allister,Alexis Mac Allister,11,EXACT,Deterministic Normalized Name Match
1223,2023-24,305,N/A,Joel Matip,Matip,Joel Matip,11,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1224,2023-24,306,N/A,Nathaniel Phillips,Phillips,Nathaniel Phillips,11,UNMATCHED_RESERVE,Deterministic Normalized Name Match
1225,2023-24,307,216267,Andrew Robertson,Robertson,Andrew Robertson,11,EXACT,Deterministic Normalized Name Match
