season,fixture_id,kickoff_time,team,opponent,was_home,player_name,position,is_starter,minutes_played,source,temporal_validity
2022-23,350,2023-05-06T14:00:00Z,Aston Villa,20,False,Douglas Luiz Soares de Paulo,MID,1,84,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,350,2023-05-06T14:00:00Z,Aston Villa,20,False,Ashley Young,DEF,1,64,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,350,2023-05-06T14:00:00Z,Wolves,2,True,Mario Lemina,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,350,2023-05-06T14:00:00Z,Wolves,2,True,Craig Dawson,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,350,2023-05-06T14:00:00Z,Wolves,2,True,Max Kilman,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,350,2023-05-06T14:00:00Z,Wolves,2,True,Pedro Lomba Neto,MID,1,83,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,350,2023-05-06T14:00:00Z,Wolves,2,True,Toti AntÃ³nio Gomes,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,350,2023-05-06T14:00:00Z,Wolves,2,True,Diego Da Silva Costa,FWD,1,82,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,350,2023-05-06T14:00:00Z,Wolves,2,True,JosÃ© Malheiro de SÃ¡,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,350,2023-05-06T14:00:00Z,Wolves,2,True,Matheus Luiz Nunes,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,350,2023-05-06T14:00:00Z,Wolves,2,True,RÃºben da Silva Neves,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,350,2023-05-06T14:00:00Z,Wolves,2,True,NÃ©lson Cabral Semedo,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,350,2023-05-06T14:00:00Z,Wolves,2,True,Matheus Santos Carneiro Da Cunha,FWD,1,67,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Arsenal,5,True,Bukayo Saka,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Arsenal,5,True,Jakub Kiwior,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Arsenal,5,True,Aaron Ramsdale,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Arsenal,5,True,Granit Xhaka,MID,1,59,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Arsenal,5,True,Jorge Luiz Frello Filho,MID,1,59,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Arsenal,5,True,Benjamin White,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Arsenal,5,True,Gabriel Martinelli Silva,MID,1,19,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Arsenal,5,True,Kieran Tierney,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Arsenal,5,True,Gabriel Fernando de Jesus,FWD,1,76,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Arsenal,5,True,Gabriel dos Santos MagalhÃ£es,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Arsenal,5,True,Martin Ãdegaard,MID,1,76,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Brighton,1,False,Jason Steele,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Brighton,1,False,Levi Colwill,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Brighton,1,False,Pervis EstupiÃ±Ã¡n,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Brighton,1,False,Billy Gilmour,MID,1,59,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Brighton,1,False,Lewis Dunk,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Brighton,1,False,Kaoru Mitoma,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Brighton,1,False,Evan Ferguson,FWD,1,76,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Brighton,1,False,MoisÃ©s Caicedo Corozo,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Brighton,1,False,Pascal GroÃ,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Brighton,1,False,Julio Enciso,FWD,1,81,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,351,2023-05-14T15:30:00Z,Brighton,1,False,Alexis Mac Allister,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Aston Villa,18,True,Alexandre Moreno Lopera,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Aston Villa,18,True,Emiliano BuendÃ­a Stati,MID,1,67,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Aston Villa,18,True,Ezri Konsa Ngoyo,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Aston Villa,18,True,Ollie Watkins,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Aston Villa,18,True,Jacob Ramsey,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Aston Villa,18,True,John McGinn,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Aston Villa,18,True,Tyrone Mings,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Aston Villa,18,True,Emiliano MartÃ­nez Romero,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Aston Villa,18,True,Douglas Luiz Soares de Paulo,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Aston Villa,18,True,Leon Bailey,MID,1,67,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Aston Villa,18,True,Ashley Young,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Spurs,2,False,Fraser Forster,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Spurs,2,False,Cristian Romero,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Spurs,2,False,Pierre-Emile HÃ¸jbjerg,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Spurs,2,False,Son Heung-min,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Spurs,2,False,Emerson Leite de Souza Junior,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Spurs,2,False,Richarlison de Andrade,FWD,1,61,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Spurs,2,False,Ben Davies,DEF,1,89,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Spurs,2,False,Harry Kane,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Spurs,2,False,Pedro Porro,DEF,1,80,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Spurs,2,False,ClÃ©ment Lenglet,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,352,2023-05-13T14:00:00Z,Spurs,2,False,Oliver Skipp,MID,1,60,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,Brentford,19,True,Ben Mee,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,Brentford,19,True,Vitaly Janelt,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,Brentford,19,True,David Raya Martin,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,Brentford,19,True,Aaron Hickey,DEF,1,84,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,Brentford,19,True,Bryan Mbeumo,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,Brentford,19,True,Rico Henry,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,Brentford,19,True,Kevin Schade,MID,1,85,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,Brentford,19,True,Yoane Wissa,MID,1,76,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,Brentford,19,True,Mikkel Damsgaard,MID,1,76,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,Brentford,19,True,Mathias Jensen,MID,1,69,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,Brentford,19,True,Ethan Pinnock,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,West Ham,4,False,Maxwel Cornet,MID,1,58,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,West Ham,4,False,Angelo Ogbonna,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,West Ham,4,False,Tomas Soucek,MID,1,57,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,West Ham,4,False,Nayef Aguerd,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,West Ham,4,False,Ben Johnson,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,West Ham,4,False,Flynn Downes,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,West Ham,4,False,Manuel Lanzini,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,West Ham,4,False,Lukasz Fabianski,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,West Ham,4,False,Pablo Fornals Malla,MID,1,57,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,West Ham,4,False,Danny Ings,FWD,1,82,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,353,2023-05-14T13:00:00Z,West Ham,4,False,Emerson Palmieri dos Santos,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Chelsea,16,True,Enzo FernÃ¡ndez,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Chelsea,16,True,Trevoh Chalobah,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Chelsea,16,True,JoÃ£o FÃ©lix Sequeira,FWD,1,72,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Chelsea,16,True,Edouard Mendy,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Chelsea,16,True,Noni Madueke,MID,1,72,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Chelsea,16,True,Lewis Hall,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Chelsea,16,True,BenoÃ®t Badiashile,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Chelsea,16,True,Thiago Emiliano da Silva,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Chelsea,16,True,Mateo Kovacic,MID,1,45,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Chelsea,16,True,Conor Gallagher,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Chelsea,16,True,Raheem Sterling,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Nott'm Forest,6,False,Keylor Navas,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Nott'm Forest,6,False,Orel Mangala,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Nott'm Forest,6,False,Danilo dos Santos de Oliveira,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Nott'm Forest,6,False,Taiwo Awoniyi,FWD,1,80,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Nott'm Forest,6,False,Morgan Gibbs-White,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Nott'm Forest,6,False,Moussa NiakhatÃ©,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Nott'm Forest,6,False,Joe Worrall,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Nott'm Forest,6,False,Serge Aurier,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Nott'm Forest,6,False,Felipe Augusto de Almeida Monteiro,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Nott'm Forest,6,False,Ryan Yates,MID,1,84,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,354,2023-05-13T14:00:00Z,Nott'm Forest,6,False,Renan Augusto Lodi dos Santos,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Bournemouth,7,False,MatÃ­as ViÃ±a,DEF,1,59,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Bournemouth,7,False,Ryan Christie,MID,1,59,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Bournemouth,7,False,Dominic Solanke,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Bournemouth,7,False,Lloyd Kelly,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Bournemouth,7,False,Jefferson Lerma SolÃ­s,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Bournemouth,7,False,Chris Mepham,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Bournemouth,7,False,Joe Rothwell,MID,1,80,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Bournemouth,7,False,Norberto Murara Neto,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Bournemouth,7,False,Illia Zabarnyi,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Bournemouth,7,False,Dango Ouattara,MID,1,72,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Bournemouth,7,False,Philip Billing,MID,1,59,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Crystal Palace,3,True,Cheick DoucourÃ©,MID,1,80,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Crystal Palace,3,True,Will Hughes,MID,1,76,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Crystal Palace,3,True,Joachim Andersen,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Crystal Palace,3,True,Tyrick Mitchell,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Crystal Palace,3,True,Wilfried Zaha,MID,1,50,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Crystal Palace,3,True,Michael Olise,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Crystal Palace,3,True,Joel Ward,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Crystal Palace,3,True,Sam Johnstone,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Crystal Palace,3,True,Jordan Ayew,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Crystal Palace,3,True,Marc GuÃ©hi,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,355,2023-05-13T14:00:00Z,Crystal Palace,3,True,Eberechi Eze,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Everton,13,True,Mason Holgate,DEF,1,55,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Everton,13,True,Dwight McNeil,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Everton,13,True,Alex Iwobi,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Everton,13,True,Idrissa Gueye,MID,1,55,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Everton,13,True,Nathan Patterson,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Everton,13,True,James Tarkowski,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Everton,13,True,Dominic Calvert-Lewin,FWD,1,45,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Everton,13,True,Abdoulaye DoucourÃ©,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Everton,13,True,James Garner,MID,1,75,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Everton,13,True,Jordan Pickford,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Everton,13,True,Yerry Mina,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Man City,8,False,Rodrigo Hernandez,MID,1,87,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Man City,8,False,Erling Haaland,FWD,1,77,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Man City,8,False,Phil Foden,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Man City,8,False,Kyle Walker,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Man City,8,False,Ederson Santana de Moraes,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Man City,8,False,JuliÃ¡n Ãlvarez,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Man City,8,False,Aymeric Laporte,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Man City,8,False,RÃºben Gato Alves Dias,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Man City,8,False,Ilkay GÃ¼ndogan,MID,1,77,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Man City,8,False,Manuel Akanji,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,356,2023-05-14T13:00:00Z,Man City,8,False,Riyad Mahrez,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,357,2023-05-13T11:30:00Z,Leeds,15,True,Sam Greenwood,FWD,1,45,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,357,2023-05-13T11:30:00Z,Leeds,15,True,Jack Harrison,MID,1,63,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,357,2023-05-13T11:30:00Z,Leeds,15,True,Rodrigo Moreno,MID,1,86,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,357,2023-05-13T11:30:00Z,Leeds,15,True,Luke Ayling,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,357,2023-05-13T11:30:00Z,Leeds,15,True,Maximilian WÃ¶ber,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,357,2023-05-13T11:30:00Z,Leeds,15,True,Weston McKennie,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,357,2023-05-13T11:30:00Z,Leeds,15,True,Junior Firpo Adames,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,357,2023-05-13T11:30:00Z,Leeds,15,True,Robin Koch,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,357,2023-05-13T11:30:00Z,Leeds,15,True,Patrick Bamford,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,357,2023-05-13T11:30:00Z,Leeds,15,True,Joel Robles,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,357,2023-05-13T11:30:00Z,Leeds,15,True,Rasmus Kristensen,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,357,2023-05-13T11:30:00Z,Newcastle,11,False,Fabian SchÃ¤r,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,357,2023-05-13T11:30:00Z,Newcastle,11,False,Joe Willock,MID,1,86,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
